unit,library,term,adj_pval,combined_score,genes,n_high,fraction_high
213,GO_Biological_Process_2025,Peptidyl-Tyrosine Phosphorylation (GO:0018108),1.2050717810090662e-10,780.6632374979766,PDGFRB;HCK;FLT1;IL15;FES;ERBB2;KDR;ABL2;FYN;JAK2;EGFR;IGF1R,4062,0.050002461962676645
213,GO_Biological_Process_2025,Regulation of Apoptotic Process (GO:0042981),4.832918146694084e-09,123.4652441410298,HDAC1;GSTP1;HSPB1;EGFR;IGF1R;LGALS3;ERBB3;CLEC5A;ERBB2;AKT1;CTLA4;CD38;JAK2;WNT10B;JUN;HSP90AA1;ANXA1;ANGPT1;STAT1;ANXA4;TNFRSF10D;HCK;AHI1;KRT18;AXL;FASN;CTNNB1;IL6ST;HSPA1B;HSPA1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Negative Regulation of Programmed Cell Death (GO:0043069),9.214532434191378e-09,159.42933374037665,ANXA1;ANGPT1;HDAC1;ANXA4;GSTP1;HSPB1;EGFR;TNFRSF10D;IGF1R;HCK;KRT18;ERBB3;AXL;FASN;CLEC5A;ERBB2;AKT1;CD38;CTNNB1;IL6ST;HSPA1B;HSPA1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Cellular Response to Oxygen-Containing Compound (GO:1901701),9.214532434191378e-09,157.86284499185294,P2RY12;WNT10B;VCAM1;WNT7B;GSTP1;MMP3;PPBP;FOS;EGFR;CXCL5;ICAM1;IGF1R;WNT11;AXL;FES;IL1B;FFAR3;ABL2;FYN;EZR;B2M;WNT2,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Intracellular Signal Transduction (GO:1902533),1.4805306059628609e-08,116.14824247418964,FLT1;EGFR;IGF1R;RXRB;RXRA;FGF9;ERBB3;ERBB2;KDR;IGFBP6;JAK2;ACVR1;P2RY12;PDGFRB;IL11;ADGRV1;ANGPT1;S100B;ACVR2A;DCN;TGFBR2;AXL;LEP;IL1B;FGF18;TLR8;LTBR;TLR3,4062,0.050002461962676645
213,GO_Biological_Process_2025,Cellular Response to Cytokine Stimulus (GO:0071345),1.6021217493681723e-08,174.6110436884839,CCR1;IL4R;STAT1;IL10RA;MT1X;LIFR;TYK2;HIF1A;YBX3;MAPK13;IL22RA1;HCK;AXL;IL1B;AKT1;JAK2;IL6ST;JAK1;IL12RB2,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Cytokine Production (GO:0001819),1.6021217493681723e-08,163.14158924648436,ANXA1;IL15;HILPDA;HLA-A;TYK2;HIF1A;MAPK13;CD2;IFIH1;IRF4;LEP;IL1B;FFAR3;TLR8;JAK2;IL6ST;HSPA1B;TLR3;HSPA1A;IL12RB2,4062,0.050002461962676645
213,GO_Biological_Process_2025,Cellular Response to Lipid (GO:0071396),3.1231332604143824e-08,186.35831642518897,WNT10B;WNT7B;GSTP1;MMP3;PPBP;EGFR;CXCL5;WNT11;AXL;FES;IL1B;FFAR3;ABL2;B2M;WNT2;HSPA1B;HSPA1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),3.3878392780942804e-08,279.86718007082584,PDGFRB;FLT1;LIFR;ACVR2A;AHI1;HCK;ERBB3;AXL;ERBB2;KDR;FYN;IL6ST;JAK2,4062,0.050002461962676645
213,GO_Biological_Process_2025,Regulation of T Cell Proliferation (GO:0042129),7.749060034508094e-08,337.25274730743286,LGALS3;ANXA1;VCAM1;IL15;IL1B;LEP;TYK2;JAK2;IL6ST;FOXP3;IDO1,4062,0.050002461962676645
213,GO_Biological_Process_2025,Peptidyl-Tyrosine Modification (GO:0018212),7.749060034508094e-08,531.7309522424523,PDGFRB;HCK;FLT1;FES;ERBB2;KDR;ABL2;FYN;EGFR,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of DNA-templated Transcription (GO:0045893),1.206496325624678e-07,72.66975119983624,CIITA;MAML2;HDAC1;HIF1A;EGFR;PLAC8;RXRB;RXRA;WNT11;CHEK2;TBX21;ERBB2;AKT1;CD38;JAK2;WNT2;S100A10;ACVR1;SMAD2;IL11;SREBF1;JUN;ANXA2;STAT1;FOS;FOXP3;ETV4;ACVR2A;DCN;NFKBIA;AHI1;IRF4;IL1B;SNAI1;CTNNB1;PPARG;PGR;TLR3,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Transcription by RNA Polymerase II (GO:0045944),3.504841177269349e-07,73.51023873059013,CIITA;MAML2;HDAC1;HIF1A;EGFR;PLAC8;RXRB;RXRA;TBX21;AKT1;JAK2;WNT2;S100A10;ACVR1;SMAD2;IL11;SREBF1;JUN;ANXA2;STAT1;FOS;FOXP3;ETV4;ACVR2A;DCN;NFKBIA;AHI1;IRF4;CTNNB1;PPARG;PGR;TLR3,4062,0.050002461962676645
213,GO_Biological_Process_2025,Regulation of Angiogenesis (GO:0045765),3.504841177269349e-07,157.74781193703768,BTG1;FLT1;STAT1;TNFSF12;HSPB1;HIF1A;DCN;LEP;IL1B;FGF18;ERBB2;KDR;CTNNB1;PPARG;GLUL,4062,0.050002461962676645
213,GO_Biological_Process_2025,Cellular Response to Growth Factor Stimulus (GO:0071363),3.504841177269349e-07,193.6297865087276,ACVR1;FLT1;ANXA1;HDAC1;HSPB1;EGFR;ACVR2A;TGFBR2;ERBB2;KDR;AKT1;CTNNB1;WNT2,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of MAPK Cascade (GO:0043410),3.896932614408308e-07,114.49816210757234,CCR1;PDGFRB;IL11;FLT1;ANGPT1;WNT7B;EGFR;ICAM1;IGF1R;FGF9;ERBB3;LEP;IL1B;FGF18;ERBB2;KDR;IGFBP6;LTBR;TLR3,4062,0.050002461962676645
213,GO_Biological_Process_2025,Regulation of Inflammatory Response (GO:0050727),3.896932614408308e-07,140.27494477171962,ANXA1;IL15;IL10RA;MMP3;APOA1;MAPK13;IL22RA1;NFKBIA;LGALS3;HCK;IL1B;NLRP2;PPARG;JAK2;TLR3;PTGES,4062,0.050002461962676645
213,GO_Biological_Process_2025,Negative Regulation of Cytokine Production (GO:0001818),6.692119053735902e-07,155.426418833508,ANXA1;ANXA4;APOA1;FOXP3;ATG12;SIGIRR;NFKBIA;AXL;CASP3;TBX21;TLR8;EZR;JAK2;CD33,4062,0.050002461962676645
213,GO_Biological_Process_2025,+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897),7.510780810632881e-07,169.34001601310084,PDGFRB;P2RY12;FLT1;ANGPT1;DCN;EGFR;IGF1R;ERBB3;AXL;IL1B;LEP;KDR;JAK2,4062,0.050002461962676645
213,GO_Biological_Process_2025,Regulation of Interleukin-8 Production (GO:0032677),7.811271678031724e-07,261.5745423882652,CD2;ANXA1;ANXA4;IL1B;LEP;TLR8;CD33;TLR3;HSPA1B;HSPA1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of T Cell Activation (GO:0050870),1.097614951481936e-06,206.5338763928478,VCAM1;ANXA1;IL15;IL1B;LEP;ABL2;HLA-A;TYK2;IL6ST;JAK2;B2M,4062,0.050002461962676645
213,GO_Biological_Process_2025,Regulation of Type II Interferon Production (GO:0032649),1.2889827812744698e-06,237.09325581468232,CD2;AXL;IL1B;TLR8;HLA-A;TYK2;JAK2;FOXP3;TLR3;IL12RB2,4062,0.050002461962676645
213,GO_Biological_Process_2025,Protein Phosphorylation (GO:0006468),2.8564555838704034e-06,92.01474545728394,PDGFRB;FLT1;TYK2;EGFR;MAPK13;IGF1R;HCK;FES;CHEK2;ERBB2;KDR;AKT1;ABL2;CSK;FYN;JAK2;TLR3;JAK1,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Cell Differentiation (GO:0045597),3.5761548260680887e-06,101.03387487149205,ACVR1;SMAD2;BTG1;WNT7B;GDF3;ACVR2A;TGFBR2;FES;CHEK2;IL1B;KDR;SNAI1;AKT1;CTNNB1;PPARG;IL6ST,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Angiogenesis (GO:0045766),3.6028155304026103e-06,166.24041263173933,BTG1;FLT1;TNFSF12;IL1B;FGF18;KDR;HSPB1;CTNNB1;ITGA5;HIF1A;JAK1,4062,0.050002461962676645
213,GO_Biological_Process_2025,Regulation of MAPK Cascade (GO:0043408),3.6232508216334768e-06,107.74690593287856,IL11;FLT1;GSTP1;EGFR;IGF1R;FGF9;ERBB3;LEP;FASN;IL1B;FGF18;ERBB2;KDR;PPARG;IGFBP6,4062,0.050002461962676645
213,GO_Biological_Process_2025,Interferon-Mediated Signaling Pathway (GO:0140888),4.168707667900226e-06,288.3114928701292,HCK;IFNA1;IFI27;OAS2;STAT1;TYK2;JAK2;JAK1,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Myeloid Cell Differentiation (GO:0045639),4.168707667900226e-06,393.14107245044136,STAT1;FES;HIF1A;GLUL;ACVR2A;HSPA1B;HSPA1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Lymphocyte Proliferation (GO:0050671),4.219886360951922e-06,224.33895481846685,ANXA1;VCAM1;IL15;IL1B;LEP;CD38;TYK2;JAK2;IL6ST,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Type II Interferon Production (GO:0032729),5.946876444443896e-06,263.9246654545614,CD2;IL1B;TLR8;HLA-A;TYK2;JAK2;TLR3;IL12RB2,4062,0.050002461962676645
213,GO_Biological_Process_2025,Response to UV-A (GO:0070141),6.112736194253973e-06,1013.7704525458294,CCND1;MMP1;MMP3;TIMP1;EGFR,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Multicellular Organismal Process (GO:0051240),8.070087422852561e-06,77.36602693636003,ACVR1;SMAD2;IL4R;ANGPT1;IL15;HDAC1;HILPDA;ETV4;IGF1R;TGFBR2;PLAC8;IRF4;LEP;IL1B;SNAI1;CTNNB1;PPARG;JAK2,4062,0.050002461962676645
213,GO_Biological_Process_2025,Regulation of Endothelial Cell Proliferation (GO:0001936),1.1048047424380708e-05,182.7223689793875,ANGPT1;STAT1;TNFSF12;LEP;FGF18;KDR;AKT1;HIF1A;CCL26,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Cell Motility (GO:2000147),1.1085748906457471e-05,95.90174405864904,ACVR1;CCR1;PDGFRB;FLT1;EGFR;IGF1R;CLDN4;CEACAM6;SPOCK2;IL1B;KDR;SNAI1;AKT1;CCL26,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Erythrocyte Differentiation (GO:0045648),1.1085748906457471e-05,445.190090525153,STAT1;HIF1A;GLUL;ACVR2A;HSPA1B;HSPA1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844),1.2039074432719782e-05,148.28306042657505,LGALS3;REG1A;CXCL1;PPBP;HMGN2;CXCL3;CXCL14;B2M;CXCL5;CCL26,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Alpha-Beta T Cell Proliferation (GO:0046641),1.2039074432719782e-05,768.7656511195227,HLA-A;TYK2;JAK2;CD55;TGFBR2,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of T Cell Proliferation (GO:0042102),1.2039074432719782e-05,218.3203584146422,ANXA1;VCAM1;IL15;IL1B;LEP;TYK2;JAK2;IL6ST,4062,0.050002461962676645
213,GO_Biological_Process_2025,Antimicrobial Humoral Response (GO:0019730),1.2039074432719782e-05,127.1324070572272,LGALS3;REG1A;CXCL1;HLA-A;PPBP;HMGN2;CXCL3;CXCL14;B2M;CXCL5;CCL26,4062,0.050002461962676645
213,GO_Biological_Process_2025,Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896),1.4258980812651643e-05,98.63210997175736,P2RY12;PDGFRB;FLT1;ANGPT1;EGFR;DCN;IGF1R;ERBB3;AXL;LEP;IL1B;KDR;JAK2,4062,0.050002461962676645
213,GO_Biological_Process_2025,Regulation of Cell Migration (GO:0030334),1.55481994964719e-05,65.35466162132747,ACVR1;CCR1;PDGFRB;ANXA1;FLT1;HDAC1;EGFR;IGF1R;CLDN4;FGF9;CEACAM6;IL1B;LMNA;FGF18;KDR;SNAI1;AKT1;GLUL;CCL26,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Cell Migration (GO:0030335),1.6467954565919537e-05,76.03834964678205,ACVR1;CCR1;PDGFRB;FLT1;ANGPT1;TNFRSF18;HIF1A;EGFR;IGF1R;CLDN4;CEACAM6;IL1B;KDR;SNAI1;AKT1;CCL26,4062,0.050002461962676645
213,GO_Biological_Process_2025,Epithelium Development (GO:0060429),2.432863233782077e-05,110.65823854778606,LGALS3;AHI1;KRT17;STAT1;ANXA4;WNT7B;KDR;PPARG;JAK2;WNT2;UPK3A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Blood Vessel Endothelial Cell Migration (GO:0043536),2.464043760786116e-05,238.06795841122283,ANXA1;ANGPT1;FGF18;KDR;HSPB1;AKT1;HIF1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Apoptotic Process (GO:0006915),2.4810516428372804e-05,88.63153967755858,TNFSF12;MX1;EMP3;TGFBR2;CD2;IFI27;ERBB3;FASN;IL1B;CASP3;AKT1;JAK2;PHLDA2,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of RNA Biosynthetic Process (GO:1902680),3.0910697617276284e-05,56.09443083503884,ACVR1;SMAD2;JUN;CIITA;STAT1;HDAC1;FOS;HIF1A;FOXP3;RXRB;RXRA;WNT11;IRF4;CHEK2;IL1B;TBX21;SNAI1;CD38;CTNNB1;PPARG,4062,0.050002461962676645
213,GO_Biological_Process_2025,Mesoderm Formation (GO:0001707),4.8560907195240177e-05,458.2410056420293,SMAD2;ITGA3;ITGB4;ITGA2;SNAI1,4062,0.050002461962676645
213,GO_Biological_Process_2025,Negative Regulation of Cell Population Proliferation (GO:0008285),5.252955426012208e-05,62.63399970887453,BTG1;GSTP1;CXCL1;FOXP3;AZGP1;ADGRG1;IL1B;LMNA;CTNNB1;PPARG;IGFBP6;JAK2;B2M;HSPA1B;CD33;HSPA1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Protein Autophosphorylation (GO:0046777),5.3195303898524165e-05,106.8790616196334,PDGFRB;HCK;FLT1;FES;CHEK2;KDR;AKT1;JAK2;EGFR;IGF1R,4062,0.050002461962676645
213,GO_Biological_Process_2025,Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535),5.489122248608639e-05,191.56735099815583,ANGPT1;FGF18;KDR;HSPB1;AKT1;PPARG;HIF1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Nervous System Development (GO:0007399),5.876439201249036e-05,54.99915446133446,ADGRV1;GSTP1;CXCL1;S100B;TGFBR2;RXRB;AHI1;EFNB3;RXRA;FGF9;ERBB3;ADGRB2;ARTN;AXL;SPOCK2;FGF18;FGF12;WNT2,4062,0.050002461962676645
213,GO_Biological_Process_2025,Negative Regulation of Cellular Process (GO:0048523),5.877861837574209e-05,52.46875594674374,SMAD2;BTG1;ANGPT1;APOA1;CXCL1;FOXP3;NFKBIA;AZGP1;ADGRG1;ERBB3;IL1B;LMNA;CTNNB1;PPARG;IGFBP6;JAK2;HSPA1B;CD33;HSPA1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Type II Interferon-Mediated Signaling Pathway (GO:0060333),6.44708075231225e-05,885.3932781130271,STAT1;TYK2;JAK2;JAK1,4062,0.050002461962676645
213,GO_Biological_Process_2025,Regulation of Erythrocyte Differentiation (GO:0045646),6.44708075231225e-05,251.0820739334879,STAT1;HIF1A;GLUL;ACVR2A;HSPA1B;HSPA1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557),9.863056953522087e-05,58.91631235577216,PDGFRB;CIITA;ANGPT1;HDAC1;HIF1A;TTR;IL1B;AKT1;PPARG;PGR;EZR;JAK2;HSPA1B;TLR3;HSPA1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Interleukin-8 Production (GO:0032757),9.863056953522087e-05,162.19489427978257,CD2;IL1B;LEP;TLR8;TLR3;HSPA1B;HSPA1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Type I Interferon-Mediated Signaling Pathway (GO:0060337),0.00011285729214102792,212.80352569829228,IFNA1;IFI27;STAT1;OAS2;TYK2;JAK1,4062,0.050002461962676645
213,GO_Biological_Process_2025,Cellular Response to Virus (GO:0098586),0.0001182190922447184,153.9576885075937,IFIH1;HSP90AA1;IFNA1;TYK2;JAK2;HIF1A;JAK1,4062,0.050002461962676645
213,GO_Biological_Process_2025,Response to Cytokine (GO:0034097),0.000124160815026067,100.9073144054227,CIITA;STAT1;CASP3;IL1B;MX1;LIFR;TIMP1;IL6ST;JAK2,4062,0.050002461962676645
213,GO_Biological_Process_2025,Cellular Response to Type I Interferon (GO:0071357),0.000124160815026067,204.6962509645269,IFNA1;IFI27;STAT1;OAS2;TYK2;JAK1,4062,0.050002461962676645
213,GO_Biological_Process_2025,T-helper Cell Lineage Commitment (GO:0002295),0.00013277192371122308,621.4783262572987,IRF4;TBX21;IL6ST;JAK1,4062,0.050002461962676645
213,GO_Biological_Process_2025,Cellular Response to Lipopolysaccharide (GO:0071222),0.00013626332591615582,98.09479500755128,HCK;AXL;IL1B;GSTP1;MMP3;PPBP;JAK2;B2M;CXCL5,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Response to External Stimulus (GO:0032103),0.0001668383687309817,81.44808209623366,PDGFRB;NFKBIA;P2RY12;LGALS3;IL15;IL1B;TLR8;TLR3;MAPK13;CCL26,4062,0.050002461962676645
213,GO_Biological_Process_2025,Negative Regulation of Multicellular Organismal Process (GO:0051241),0.0001813242859632078,64.63627066976669,SMAD2;WNT10B;WNT11;IL15;HDAC1;IL1B;CASP3;SOSTDC1;APOA1;TIMP1;FOXP3;EGFR,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of miRNA Transcription (GO:1902895),0.00019663926934941584,176.74686266062798,SREBF1;JUN;PPARG;FOS;HIF1A;EGFR,4062,0.050002461962676645
213,GO_Biological_Process_2025,Epithelial Cell Differentiation (GO:0030855),0.00020108412527656527,89.11505966507661,LGALS3;KRT17;HDAC1;ANXA4;KDR;AKT1;CTNNB1;PPARG;UPK3A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237),0.00020659163404659648,129.72523881491503,LGALS3;IL1B;GSTP1;AKT1;HSPA1B;ICAM1;HSPA1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903320),0.00020659163404659648,259.44921421372527,HSP90AA1;CTNNB1;HIF1A;HSPA1B;HSPA1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),0.00023530070294936384,164.99131524160097,ERBB3;ERBB2;AKT1;ABL2;CTNNB1;EGFR,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Smooth Muscle Cell Proliferation (GO:0048661),0.00023530070294936384,164.99131524160097,PDGFRB;JUN;FGF9;HDAC1;STAT1;AKT1,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Protein Localization to Membrane (GO:1905477),0.0002812352712491041,118.43521951233538,LGALS3;ITGAM;ITGA3;ERBB2;AKT1;FYN;EGFR,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Vasculature Development (GO:1904018),0.00035215079269567816,90.86851097382902,BTG1;FLT1;TNFSF12;IL1B;FGF18;KDR;HSPB1;HIF1A,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of miRNA Metabolic Process (GO:2000630),0.0003594939843871384,144.90663187900708,SREBF1;JUN;PPARG;FOS;HIF1A;EGFR,4062,0.050002461962676645
213,GO_Biological_Process_2025,Regulation of Smooth Muscle Cell Proliferation (GO:0048660),0.00039131837056067046,140.48713948343524,PDGFRB;HDAC1;STAT1;AKT1;CTNNB1;PPARG,4062,0.050002461962676645
213,GO_Biological_Process_2025,T Cell Homeostasis (GO:0043029),0.00039131837056067046,371.4740483715657,LGALS3;FASN;AKT1;FOXP3,4062,0.050002461962676645
213,GO_Biological_Process_2025,Cell Surface Receptor Signaling Pathway via STAT (GO:0097696),0.0004301488584696046,136.27645857990532,STAT1;LEP;TYK2;JAK2;IL6ST;JAK1,4062,0.050002461962676645
213,GO_Biological_Process_2025,Regulation of Interleukin-1 Beta Production (GO:0032651),0.0004313550797698991,104.13136584143444,GSTP1;NLRP2;HSPB1;APOA1;TLR8;JAK2;CD33,4062,0.050002461962676645
213,GO_Biological_Process_2025,Interleukin-27-Mediated Signaling Pathway (GO:0070106),0.0004523749939495045,1091.0444080855816,OAS2;STAT1;MX1,4062,0.050002461962676645
213,GO_Biological_Process_2025,Positive Regulation of Inflammatory Response (GO:0050729),0.0004780770848402081,82.7435048848588,NFKBIA;LGALS3;IL15;CASP3;IL1B;IL6ST;TLR3;MAPK13,4062,0.050002461962676645
419,GO_Biological_Process_2025,Positive Regulation of Cell Population Proliferation (GO:0008284),5.403239725847076e-16,376.820013636708,TNFRSF11A;AREG;THBS1;EGFR;CXCL5;DPP4;FGF7;CCL5;CXCR2;ERBB2;AKT1;ITGAV;TIMP1;JAK2;PDGFRB;PDGFRA;STAT1;IL18;LIFR;PTK2;PGF;BST2;GDF9;HCK;GDNF;IFNG;FGF18;S100A6;CTNNB1;IL6ST;TOX;FGF13;EZH2;FGFR1,4062,0.050002461962676645
419,GO_Biological_Process_2025,Positive Regulation of Cellular Process (GO:0048522),1.5394341894202406e-15,306.02760564450034,TNFRSF11A;AREG;THBS1;EGFR;CXCL5;CXCL16;DPP4;FGF7;SPOCK2;CCL5;CXCR2;ERBB2;AKT1;ITGAV;TIMP1;APOB;PRSS2;B2M;PDGFRB;PDGFRA;CCL21;TPM1;PTK6;LIFR;PTK2;NFKB1;PGF;GDF9;HCK;GDNF;IFNG;FGF18;CTNNB1;IL6ST;FGF13;EZH2;FGFR1,4062,0.050002461962676645
419,GO_Biological_Process_2025,Regulation of Cell Population Proliferation (GO:0042127),2.5209159206952677e-14,239.47627158908148,COL18A1;IFITM1;CXCL9;HMGB2;TNFRSF11A;AREG;THBS1;EGFR;CXCL5;DPP4;FGF7;CXCR2;LMNA;ITGAV;TIMP1;JAK2;CD33;PDGFRB;PDGFRA;JUN;STAT1;LIFR;INHBA;SOD2;PTK2;PGF;GDF9;HCK;AZGP1;GDNF;IFNG;FGF18;CTNNB1;SCGB3A1;INHA;IL6ST;FGF13;EZH2;FGFR1,4062,0.050002461962676645
419,GO_Biological_Process_2025,Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),1.5027983130120406e-13,368.25012257696153,DDR1;HSPB1;EFNA5;EFNA4;FGF7;STMN1;ERBB2;AKT1;JAK2;EPHB3;PDGFRB;PDGFRA;EPHA7;TIE1;PTK6;CSHL1;PTK2;PGF;HCK;COL4A2;GDNF;ARTN;FGF18;FGF13;FGFR1,4062,0.050002461962676645
419,GO_Biological_Process_2025,Cytokine-Mediated Signaling Pathway (GO:0019221),5.4024870603035797e-11,290.98377637342344,SMAD4;CXCL9;CCL21;IL1R1;IFNGR1;STAT1;IFNB1;MX1;IL18;LIFR;TYK2;TNFRSF11A;IL22RA1;HCK;OAS1;CCL5;CXCR2;AKT1;CTSG;JAK2;IL6ST,4062,0.050002461962676645
419,GO_Biological_Process_2025,Interferon-Mediated Signaling Pathway (GO:0140888),7.420145952715597e-11,855.2920970079202,IFITM3;IFNAR2;HCK;IFITM1;IFI27;IFNG;OAS1;IFNGR1;IFNB1;STAT1;TYK2;JAK2,4062,0.050002461962676645
419,GO_Biological_Process_2025,Positive Regulation of Intracellular Signal Transduction (GO:1902533),1.5051831242628034e-10,160.3341587107727,DDR1;EFNA5;THBS1;EGFR;FGF7;RXRA;CCL5;ERBB2;ITGAV;RPL37;JAK2;PDGFRB;PDGFRA;SMAD4;CCL21;IL1R1;FZD7;TNFRSF19;IL18;INHBA;CFLAR;BMP7;PTK2;DCN;SOD1;BST2;CD40LG;FGF18;LTBR;FGF13;FGFR1,4062,0.050002461962676645
419,GO_Biological_Process_2025,Cellular Response to Cytokine Stimulus (GO:0071345),3.6728787306977707e-10,232.7940894940616,IFNAR2;CCL21;IFNGR1;STAT1;IFNB1;IL18;LIFR;TYK2;BRCA1;YBX3;NFKB1;IL22RA1;HCK;OAS1;CCL5;AKT1;CTSG;CD58;CALM1;JAK2;IL6ST,4062,0.050002461962676645
419,GO_Biological_Process_2025,Response to Cytokine (GO:0034097),3.6728787306977707e-10,401.5068286335162,IFITM3;IFNAR2;SERPINA3;IFITM1;IL1R1;STAT1;MX1;LIFR;TNFRSF11A;CXCL16;BST2;LAMP3;TIMP1;IL6ST;JAK2,4062,0.050002461962676645
419,GO_Biological_Process_2025,Cellular Response to Lipid (GO:0071396),5.359092668317486e-10,255.077041516171,WNT10B;CXCL6;CXCL9;FZD7;GSTP1;MMP3;IL18;NR1H4;HMGB2;PTK6;PPBP;AREG;EGFR;NFKB1;CXCL5;FFAR3;ABL2;CTSG;B2M,4062,0.050002461962676645
419,GO_Biological_Process_2025,Regulation of Apoptotic Process (GO:0042981),7.035320372072089e-10,137.14940864256013,TOP2A;GSTP1;HSPB1;NLRC4;THBS1;EGFR;LGALS3;BAG3;ERBB2;AKT1;PROK2;JAK2;WNT10B;JUN;TNFRSF12A;STAT1;ANXA4;NR1H4;TNFRSF10A;CFLAR;PTK2;NFKB1;SOD1;HCK;KRT18;CD40LG;GDNF;TNFSF9;CTNNB1;IL6ST;SQSTM1,4062,0.050002461962676645
419,GO_Biological_Process_2025,Peptidyl-Tyrosine Phosphorylation (GO:0018108),1.9683820786873507e-09,616.212284858616,DDR1;PDGFRB;PDGFRA;HCK;ERBB2;ABL2;PTK6;JAK2;EGFR;PTK2;FGFR1,4062,0.050002461962676645
419,GO_Biological_Process_2025,Cellular Response to Oxygen-Containing Compound (GO:1901701),7.4080009934734105e-09,157.86284499185294,WNT10B;PDGFRA;CXCL6;CXCL9;FZD7;GSTP1;TPM1;MMP3;IL18;NR1H4;HMGB2;PTK6;PPBP;FOS;EGFR;NFKB1;CXCL5;FFAR3;ABL2;CTSG;EZR;B2M,4062,0.050002461962676645
419,GO_Biological_Process_2025,+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897),1.304470628054904e-08,250.91203728243812,PDGFRB;DDR1;PDGFRA;CCL21;IL1R1;IL18;EFNA5;THBS1;PTK2;DCN;EGFR;CCL5;FGF13;JAK2;FGFR1,4062,0.050002461962676645
419,GO_Biological_Process_2025,Inflammatory Response (GO:0006954),2.0633339658707436e-08,180.04263363961843,SERPINA3;CXCL6;CXCL9;CCL21;IL18;FPR1;PPBP;FOS;NLRC4;THBS1;NFKB1;CXCL5;CD40LG;IFI27;IFNG;CCL5;CXCR2;PROK2,4062,0.050002461962676645
419,GO_Biological_Process_2025,Negative Regulation of Programmed Cell Death (GO:0043069),3.6338251573690725e-08,138.91002116311313,ANXA4;GSTP1;NR1H4;HSPB1;CFLAR;THBS1;PTK2;EGFR;NFKB1;HCK;KRT18;CD40LG;MECOM;GDNF;BAG3;ERBB2;AKT1;PROK2;CTNNB1;IL6ST;SQSTM1,4062,0.050002461962676645
